,Timestamp,Close,Volume_(BTC),Normalized_Change
3168664,1515826080,14197.69,2.89706083,-4.0853384949466987e-05
3170104,1515912480,13848.91,0.77513054,0.0
3171544,1515998880,13800.0,0.00881547,0.0
3172984,1516085280,13115.0,3.18673897,-0.0011450381679389313
3174424,1516171680,11381.42,7.33947562,0.0036408967513816537
3175864,1516258080,11248.38,3.86868325,-0.0016215248745120622
3177304,1516344480,11588.65,0.15416556,-0.0009812313589794125
3178744,1516430880,12499.98,10.7895309,-0.004418645575448416
3180184,1516517280,12155.44,0.30950296,0.00021056094752422197
3181624,1516603680,11640.71,3.03416381,-0.0018400372482750037
3183064,1516690080,10306.41,2.47,0.0013168604651162931
3184504,1516776480,11001.19,2.4911615,0.0017068965517240916
3185944,1516862880,11569.94,0.72247282,-1.6422135309795743e-05
3187384,1516949280,11410.0,0.09952922,0.000926397783650211
3188824,1517035680,11360.58,4.59515195,0.002431449201678614
3190264,1517122080,11962.93,15.24787052,0.001591553997663137
3191704,1517208480,11261.23,2.14944505,-0.00037665486066877396
3193144,1517294880,10965.0,0.51687226,0.0012697036325911707
3194584,1517381280,10007.09,13.87495119,-0.0009131862900032626
3196024,1517467680,10051.57,5.98587197,0.0005011629167284873
3197464,1517554080,8425.04,14.92063679,0.0009699735095252433
3198904,1517640480,8567.5,12.58045956,-0.0026870960870917712
3200344,1517726880,9276.49,0.67308052,0.0
3201784,1517813280,8170.27,2.68438501,0.00263676059312458
3203224,1517899680,6141.82,7.3051031,-0.002751033882614846
3204664,1517986080,7462.11,20.06157716,0.0031420201105318373
3206104,1518072480,7992.41,1.18138152,-0.0026155482741144083
3207544,1518158880,7940.0,0.37419124,-1.2594474300620378e-06
3208984,1518245280,8994.22,1.58320963,0.0006233451076298755
3210424,1518331680,8003.75,9.15521125,2.2488952302217913e-05
3211864,1518418080,8429.34,0.11374679,-0.00016730086747277853
3213304,1518504480,8684.07,7.59237827,-0.004231290503129252
3214744,1518590880,8812.99,3.34286179,-0.0014761363636363388
3216184,1518677280,9734.24,11.75844571,-0.0004696973278641217
3217624,1518763680,9949.79,1.07065733,-0.001185347972078983
3219064,1518850080,10699.0,5.98254069,0.00018689842070834502
3220504,1518936480,10560.0,10.40774244,-0.002028728619117038
3221944,1519022880,10502.67,3.1923658,0.000568103960169855
3223384,1519109280,11480.55,1.82778541,0.0006885169987970411
3224824,1519195680,11053.2,9.02777834,0.0015176151761516958
3226264,1519282080,10871.77,5.75544773,-0.00016375360050935233
3227704,1519368480,9824.86,9.02740793,0.003159496753246694
3229144,1519454880,10223.4,1.5191604,-0.0022941176470587877
3230584,1519541280,9834.36,111.29325037,0.002899738009684572
3232024,1519627680,9489.6,0.47553197,0.0015456178210050944
3233464,1519714080,10280.24,52.29052894,0.0014666829847290487
3234904,1519800480,10805.0,1.74104748,0.002204292784011702
3236344,1519886880,10380.1,2.06825044,0.00013389214842950462
3237784,1519973280,11078.43,1.35614013,-0.00015528076477592753
3239224,1520059680,11383.76,46.95742183,0.0005478489903423864
3240664,1520146080,11138.08,4.36491541,8.259269234222756e-05
3242104,1520232480,11535.15,9.485,-0.0006445333509141697
3243544,1520318880,11319.32,3.89272797,-0.0018861728746920466
3244984,1520405280,10581.34,1.08171519,-3.0242831031385345e-05
3246424,1520491680,9798.99,10.81866352,-0.0031736314226365916
3247864,1520578080,8697.69,6.32374947,0.003067242061104163
3249304,1520664480,9448.41,2.37425493,-0.0005962227225456062
3250744,1520750880,8817.99,2.371463,-0.0008046851059483306
3252184,1520837280,9581.05,19.66506244,0.004335549950793915
3253624,1520923680,9377.18,4.94505301,0.0009737575535459496
3255064,1521010080,9135.99,4.71073087,-2.1891921771287277e-05
3256504,1521096480,7829.86,6.25634786,0.0009773499780543799
3257944,1521182880,8214.84,1.94227264,0.0016528041767334225
3259384,1521269280,8211.84,15.80153885,-0.005121175030599773
3260824,1521355680,7736.47,20.9048631,0.003610019962650492
3262264,1521442080,8285.92,35.35638414,0.0019489044940437107
3263704,1521528480,8520.4,15.48856898,0.00055717494706838
3265144,1521614880,9067.99,1.28880993,0.0
3266584,1521701280,9017.2,1.70021384,0.00017740719386154976
3268024,1521787680,8394.15,5.67363187,-0.001509276382509054
3269464,1521874080,8893.8,0.4129531,0.0
3270904,1521960480,8501.15,199.03988336,0.0038446395342841416
3272344,1522046880,8442.62,0.10953166,0.0
3273784,1522133280,7974.77,1.1393843,-0.0009777858109347424
3275224,1522219680,7887.33,11.3633303,-0.0001699215951326524
3276664,1522306080,7623.79,11.9124313,-0.002700157563992254
3278104,1522392480,7075.0,1.29701639,1.8374220685713072e-05
3279544,1522478880,6858.6,61.59732408,-0.00473464317314857
3280984,1522565280,6860.0,4.12991764,-0.0010156076719237063
3282424,1522651680,6895.53,1.73087084,-0.0006791614967673627
3283864,1522738080,7340.0,9.71223638,-0.0002711906906640604
3285304,1522824480,7345.1,0.23135612,-4.6291505781011976e-05
3286744,1522910880,6755.89,18.73160887,0.00501623723296924
3288184,1522997280,6565.0,2.04949226,-0.0003199804964269399
3289624,1523083680,6863.2,5.60891559,-4.371329904270526e-05
3291064,1523170080,6912.18,0.23653453,-0.0007789424914577096
3292504,1523256480,7117.13,1.23512571,-4.215200011204752e-06
3293944,1523342880,6733.0,0.99775655,6.534549947717657e-05
3295384,1523429280,6836.15,1.87253108,0.0005628654970760765
3296824,1523515680,6923.44,6.64348838,-0.001403003294888124
3298264,1523602080,7819.47,4.641828,-0.000555333052681164
3299704,1523688480,8004.56,0.69439612,0.0005693509399284179
3301144,1523774880,8101.5,0.16857629,-3.456269549521496e-05
3302584,1523861280,8087.49,5.03996563,-0.00023746006775033458
3304024,1523947680,8015.0,9.00065514,0.00023824640665790866
3305464,1524034080,7908.2,13.47207941,-0.002023509198287462
3306904,1524120480,8171.93,1.06805592,0.00012847211176330694
3308344,1524206880,8310.0,13.52233509,0.0002333991823810698
3309784,1524293280,8930.0,3.78518877,-0.0018825968617402753
3311224,1524379680,8875.99,1.1943074,-1.3519801439068097e-05
3312664,1524466080,8900.0,25.21704655,-0.001860759365428223
3314104,1524552480,9249.56,1.64044706,-0.00011353180133873157
3315544,1524638880,9450.0,4.43516,-0.0007402300749443008
3316984,1524725280,8821.72,27.444145,-0.001405326619247208
3318424,1524811680,9228.06,1.43348733,-0.0006017884502157517
3319864,1524898080,9188.1,16.09907253,-0.0006654330923907107
3321304,1524984480,9456.55,12.03349673,0.0002695816726751056
3322744,1525070880,9292.01,2.6902881,0.000860214128802012
3324184,1525157280,8972.99,23.37551823,9.137701823414013e-05
3325624,1525243680,9142.33,20.8023981,-0.0009119772279395585
3327064,1525330080,9213.98,19.9013226,-0.0005396888482040247
3328504,1525416480,9634.71,12.53012841,-0.0004890965732086321
3329944,1525502880,9770.02,1.40330337,0.00010132012964880619
3331384,1525589280,9658.54,2.77264998,-0.0013488113146711707
3332824,1525675680,9343.99,1.29887607,-0.0009555364876749797
3334264,1525762080,9321.08,3.2198167,0.0003989361702126958
3335704,1525848480,9075.0,5.77501676,-0.00024027810537410543
3337144,1525934880,9278.3,0.95773068,0.00018426704281578854
3338584,1526021280,8883.82,17.71969291,-0.00016887479847607382
3340024,1526107680,8335.27,27.00037855,-0.0028948853416050505
3341464,1526194080,8462.73,0.42704234,0.0006978688431672447
3342904,1526280480,8371.1,5.40395134,0.001512444267383005
3344344,1526366880,8747.06,1.5422858,0.0002560204816385062
3345784,1526453280,8206.39,31.49637672,-9.50569183764322e-05
3347224,1526539680,8358.67,0.76148923,-0.001038323353293422
3348664,1526626080,8030.7,1.85521257,5.229656635688083e-05
3350104,1526712480,8219.93,0.20763411,-0.0005733260947364704
3351544,1526798880,8255.49,0.6313288,0.0012352250868046197
3352984,1526885280,8510.1,1.41233493,-0.00018334520375992716
3354424,1526971680,8323.41,0.88562738,0.0016707966809558314
3355864,1527058080,7940.0,1.83192497,0.00017629133402166322
3357304,1527144480,7646.31,1.55898035,-0.0010604578821478284
3358744,1527230880,7585.0,6.41872345,-0.00029276861520448366
3360184,1527317280,7413.89,13.57610554,0.0004651263121280429
3361624,1527403680,7298.5,0.5455703,1.6441464276793538e-05
3363064,1527490080,7204.36,1.30155869,-0.00060555555555551
3364504,1527576480,7100.0,0.93840559,0.0016170990648948886
3365944,1527662880,7446.33,0.26049959,0.0002658321149362034
3367384,1527749280,7587.55,27.88496,-0.0005446091605107074
3368824,1527835680,7536.56,0.01039287,0.0
3370264,1527922080,7500.99,15.13295385,-0.0002533640748410322
3371704,1528008480,7739.89,2.30096629,-0.0009712404201552715
3373144,1528094880,7592.67,1.17239887,0.0008172256964184243
3374584,1528181280,7420.16,2.79340016,0.000641084348383581
3376024,1528267680,7623.24,0.28410347,0.00087026270400063
3377464,1528354080,7701.95,0.02656843,-1.2983893480067036e-05
3378904,1528440480,7649.27,0.26113454,-0.0001346715061243704
3380344,1528526880,7667.21,5.22521729,0.0013584903694364792
3381784,1528613280,7317.1,2.9177737,0.0012093978127098255
3383224,1528699680,6762.0,6.71688262,0.00029272706306044126
3384664,1528786080,6832.12,1.91608831,0.0010059950285129565
3386104,1528872480,6577.0,1.12151116,-1.5204523650208194e-06
3387544,1528958880,6490.59,1.11787399,-0.0004778427404127581
3388984,1529045280,6581.13,0.01937974,0.0
3390424,1529131680,6471.54,0.91927598,-0.00024729750198616433
3391864,1529218080,6511.68,0.00484776,-0.001120781502954153
3393304,1529304480,6442.99,0.38893883,-0.0001552315355969196
3394744,1529390880,6685.77,0.06234077,0.0012533312618759364
3396184,1529477280,6618.11,0.04054728,0.00018430868380942705
3397624,1529563680,6753.73,0.71393072,0.00076935254544739
3399064,1529650080,6647.57,0.35767291,0.0012890334502677866
3400504,1529736480,6067.23,0.28556207,0.0
3401944,1529822880,5871.99,4.26808515,0.0013945127623426826
3403384,1529909280,6162.03,1.03674383,0.0
3404824,1529995680,6241.95,0.07204986,2.8836310682457916e-05
3406264,1530082080,6078.72,1.03392887,0.0009236827659203612
3407704,1530168480,6104.29,0.88520027,-1.6381948403772892e-06
3409144,1530254880,5880.01,1.32276739,0.0002873318938401482
3410584,1530341280,6384.2,0.68869614,0.0012858979854265293
3412024,1530427680,6372.8,7.71068129,4.707484743786566e-06
3413464,1530514080,6313.99,0.03175137,-0.000587929537199623
3414904,1530600480,6628.94,0.91291848,0.0002790014462832278
3416344,1530686880,6465.0,2.21362042,0.00011754225334689475
3417784,1530773280,6598.34,0.34351806,7.728619380652965e-05
3419224,1530859680,6474.36,14.26898672,0.0014081921927850756
3420664,1530946080,6586.08,2.44547058,0.00047956972276011413
3422104,1531032480,6731.93,0.45100729,-3.8623402513821725e-05
3423544,1531118880,6710.0,1.86515953,0.00025775768691523103
3424984,1531205280,6598.16,4.20705158,-0.0004275746208686298
3426424,1531291680,6308.18,1.72441924,-0.0001886795444420412
3427864,1531378080,6212.49,14.82242753,-0.001743076069710061
3429304,1531464480,6219.39,4.19209856,0.0008257651581724914
3430744,1531550880,6219.85,0.14096673,0.0002459261450031577
3432185,1531637340,6272.04,1.55660791,9.72475747889126e-05
3433625,1531723740,6377.84,0.46425526,-0.000896089690574429
3435065,1531810140,6669.73,0.38793897,0.00047355793366903455
3436505,1531896540,7457.01,1.32149541,-2.1456781348673295e-05
3437945,1531982940,7349.47,0.54814813,-0.0005677099641948012
3439385,1532069340,7372.94,5.42628377,0.0015600328256907665
3440825,1532155740,7349.44,1.04556022,-0.0007475541091646569
3442265,1532242140,7374.23,0.25875329,-8.950888104403356e-05
3443705,1532328540,7679.45,12.8031881,0.0031620717541061606
3445145,1532414940,7978.0,0.75129223,-0.00019682991012266252
3446585,1532501340,8329.9,10.9102914,-0.00010925694471957038
3448025,1532587740,8234.99,5.74585449,-0.00016882044306250216
3449465,1532674140,7915.0,9.58032198,-0.0006485568030827446
3450905,1532760540,8177.56,0.58750155,-0.00023851431269357608
3452345,1532846940,8200.41,0.20302064,0.0
3453785,1532933340,8135.23,33.19585748,0.00036494556535846435
3455225,1533019740,8132.08,0.36409105,2.3363710255624727e-05
3456665,1533106140,7557.99,6.02004717,-0.0003957643944407388
3458105,1533192540,7646.31,0.21333857,-0.0003532362326179289
3459545,1533278940,7369.32,5.92309918,-0.00031627571097557174
3460985,1533365340,7419.94,0.11681125,-0.0014008929005229999
3462425,1533451740,6966.67,3.33360318,0.000624011981030088
3463865,1533538140,7084.53,0.32844084,0.0
3465305,1533624540,6949.13,0.46276344,0.0002546432836034941
3466745,1533710940,6540.01,2.83759335,3.0580899475273145e-06
3468185,1533797340,6340.44,1.76046623,-0.0003250041808789455
3469625,1533883740,6439.99,1.66631387,0.0
3471065,1533970140,6086.29,1.04869656,-4.765034505421683e-05
3472505,1534056540,6348.8,4.97033444,-0.001424341892529184
3473945,1534142940,6411.28,0.17971105,-0.0003885288798665242
3475385,1534229340,5958.11,2.040618,-0.0004248116892057105
3476825,1534315740,6312.67,0.35098736,4.7521214262095636e-05
3478265,1534402140,6293.22,0.160003,0.0
3479705,1534488540,6453.4,0.17125309,-0.0004077032664316352
3481145,1534574940,6486.38,0.5358634,0.0003190284274363999
3482585,1534661340,6376.7,0.00404726,-0.0006041253128505228
3484025,1534747740,6450.81,0.002507,0.0
3485465,1534834140,6390.39,3.00156773,0.0001314301003092106
3486905,1534920540,6682.5,4.520621,-0.0004626157100702226
3488345,1535006940,6414.99,0.37279797,0.0010324497556691472
3489785,1535093340,6518.05,1.13945988,3.0683929444647055e-06
3491225,1535179740,6692.41,0.29516914,0.00029278333883547467
3492665,1535266140,6605.95,0.0264452,-3.6332203502694145e-05
3494105,1535352540,6705.98,0.00420073,0.0
3495545,1535438940,6915.51,0.35481553,-5.929053809776496e-05
3496985,1535525340,7047.16,0.43011003,0.0
3498425,1535611740,6989.94,0.08800686,-0.0007086624318717447
3499865,1535698140,6980.96,0.9903676,0.0
3501305,1535784540,7035.97,0.019368,0.0
3502745,1535870940,7206.91,3.50944412,-0.0001873553200583236
3504186,1535957400,7240.72,0.0036859,0.0
3505626,1536043800,7290.0,0.19632853,-1.3717439941917999e-06
3507066,1536130200,7376.37,0.001,0.0
3508506,1536216600,6411.48,1.06350228,-0.0003978823298115711
3509946,1536303000,6475.99,0.15170344,-7.720886851975452e-06
3511386,1536389400,6428.47,0.012768,0.0
3512826,1536475800,6187.0,0.9751,0.0
3514266,1536562200,6302.9,12.39076147,0.0
3515706,1536648600,6336.47,1.15169037,-8.207135472982529e-05
3517146,1536735000,6256.58,1.88271888,0.000369075027680691
3518586,1536821400,6382.98,0.28343453,0.0
3520026,1536907800,6553.47,4.68318192,-0.00020146058927231802
3521467,1536994260,6487.58,0.13751,-0.0005536714276240626
3522907,1537080660,6463.29,0.03243706,0.0
3524348,1537167120,6485.49,0.39474266,0.0
3525788,1537253520,6265.72,0.35632163,0.0003765108294724497
3527228,1537339920,6345.98,4.01993931,-0.0005281720674230492
3528668,1537426320,6401.63,1.13257042,1.5620997119829103e-06
3530108,1537512720,6545.01,5.82601878,0.0003329672729826661
3531548,1537599120,6719.01,0.00730945,0.0
3532988,1537685520,6714.15,0.008844,0.0
3534428,1537771920,6621.0,6.28792277,0.0004136635797902366
3535868,1537858320,6430.15,3.5779792,0.00025342906629270733
3537308,1537944720,6426.96,4.84926694,-0.00023655967529078736
3538748,1538031120,6463.0,0.03405864,0.0
3540188,1538117520,6715.14,2.03742873,0.0007484929696718603
3541628,1538203920,6492.91,0.03849883,0.0
3543068,1538290320,6564.79,2.2068292,0.0005313415384240291
3544508,1538376720,6597.94,8.032,0.00014699397324713546
3545948,1538463120,6557.52,0.11136107,-0.0002486313833819831
3547388,1538549520,6432.0,11.94295907,-0.000292374014792898
3548828,1538635920,6546.69,0.01104292,0.0
3550268,1538722320,6547.0,5.361,0.0004580152671755725
3551708,1538808720,6568.04,0.08879671,0.0
3553148,1538895120,6541.95,0.00105921,0.0
3554588,1538981520,6551.52,0.02,0.0
3556028,1539067920,6595.56,0.03838903,3.0323337749715816e-06
3557468,1539154320,6488.07,1.09185221,0.0
3558908,1539240720,6206.13,1.47012547,0.0
3560348,1539327120,6209.28,5.55898165,-8.375263337599248e-05
3561788,1539413520,6194.58,0.00293069,0.0
3563228,1539499920,6241.58,1.36202633,-1.9226270776371372e-05
3564668,1539586320,6657.95,166.47201625,0.006344340537813855
3566108,1539672720,6455.12,1.301906,0.00023541656341385557
3567548,1539759120,6440.1,0.16242866,0.0
3568988,1539845520,6448.74,2.10594212,0.00019379875007558152
3570429,1539931980,6368.82,0.04161626,0.0
3571870,1540018440,6416.12,2.30082283,-0.0008954227362496111
3573310,1540104840,6430.28,0.03936132,0.0
3574750,1540191240,6420.21,0.65179047,-3.11517260399405e-06
3576190,1540277640,6400.0,0.0061,0.0
3577630,1540364040,6436.01,3.97124775,0.0004659101321476438
3579070,1540450440,6398.01,1.57166829,-1.562988433919706e-06
3580511,1540536900,6391.0,1.50000888,0.0006239259170068729
3581951,1540623300,6420.01,2.48559737,0.0
3583391,1540709700,6405.95,12.18362569,0.0005164402754764825
3584831,1540796100,6399.05,0.6009915,9.376303892180425e-06
3586271,1540882500,6276.95,0.045,0.0
3587712,1540968960,6263.0,0.0315,0.0
3589152,1541055360,6304.41,0.09970224,0.00022518843673236875
3590592,1541141760,6350.02,7.40178277,-1.5748006696396193e-06
3592032,1541228160,6339.72,0.33202113,0.0
3593472,1541314560,6334.83,0.05126985,-6.156818913752872e-05
3594912,1541400960,6411.96,0.22396797,0.0002666180205716908
3596352,1541487360,6404.1,0.43526264,-0.00022646872779251212
3597792,1541573760,6509.91,0.6416987,0.00014898139729195665
3599232,1541660160,6449.47,1.21286394,0.0
3600672,1541746560,6405.46,3.1967622,0.0003292980022067137
3602112,1541832960,6346.92,2.04283079,0.0
3603553,1541919420,6362.36,0.15475929,-0.0005063577779384232
3604993,1542005820,6356.35,0.62862985,-0.00010856464946213444
3606434,1542092280,6295.67,0.017785,0.0
3607874,1542178680,6283.72,0.12074832,0.00014957054160441452
3609314,1542265080,5537.14,18.61666236,-0.0003794010522056505
3610754,1542351480,5541.65,0.30151219,1.4435925243547998e-05
3612195,1542437940,5474.7,0.33296172,-1.4612886373835488e-05
3613635,1542524340,5540.74,1.12868855,-7.219304420012566e-06
3615075,1542610740,5395.14,4.37134274,3.707026297556896e-06
3616515,1542697140,4589.52,39.03622408,-0.0025908433566495946
3617955,1542783540,4416.3,0.22875,0.0001788507818495805
3619395,1542869940,4494.5,9.56865923,0.00012013241261478511
3620835,1542956340,4256.04,10.93139126,0.0010843390460632603
3622275,1543042740,4281.91,0.11152266,0.0
3623715,1543129140,3649.0,0.0892,0.0
3625155,1543215540,4045.4,3.86958418,-0.00013350276647398516
3626595,1543301940,3780.0,49.85667614,-0.00504917562037851
3628035,1543388340,3975.17,22.11229241,0.0004601458385717695
3629475,1543474740,4180.17,15.385659,-0.0011663832538978973
3630915,1543561140,4226.16,7.68342218,0.003304112806797892
3632356,1543647600,3935.0,0.55,-0.001272264631043257
3633796,1543734000,4081.24,0.72512567,0.0019661162845294082
3635236,1543820400,3951.46,1.2019034,0.00036176063588914346
3636676,1543906800,3942.44,7.5682141,0.0012868839169909024
3638116,1543993200,3854.7,0.03391148,-0.0009685871351893207
3639556,1544079600,3816.12,4.42465788,-0.0011412021187007372
3640996,1544166000,3367.85,21.32385199,-0.0010432952674223662
3642436,1544252400,3417.11,1.318346,0.0010232093106200355
3643876,1544338800,3423.9,2.78722618,-0.0001811128508330872
3645316,1544425200,3473.7,1.0580622,0.0009203600908856374
3646756,1544511600,3400.75,12.70487369,0.00043500880304976977
3648196,1544598000,3368.85,1.23101614,-0.0005405357243623339
3649636,1544684400,3362.47,0.3506233,0.0004191588284957576
3651076,1544770800,3275.82,2.54502067,0.0
3652516,1544857200,3206.31,0.2324482,0.0
3653956,1544943600,3234.35,0.28646673,-0.00023812616357102092
3655396,1545030000,3217.56,0.50753594,-0.0007651394979938529
3656836,1545116400,3486.46,0.01,0.0
3658276,1545202800,3729.5,0.22081584,-0.0005714485012220706
3659716,1545289200,3703.46,15.23908623,0.0008282679487283696
3661156,1545375600,4003.22,7.14058883,-0.0003798385686083369
3662596,1545462000,3826.91,7.15403606,-0.0001829486619918452
3664036,1545548400,3987.11,1.87623281,0.00040113219562212067
3665476,1545634800,4189.31,4.22681934,-0.0008887635912739314
3666916,1545721200,3794.53,6.15246415,-0.0037323895228572822
3668356,1545807600,3798.08,7.89187057,0.000265853138514807
3669796,1545894000,3744.61,41.5296274,-0.0003900458170257768
3671236,1545980400,3591.87,11.04050806,-0.0002951980193883679
3672676,1546066800,3890.22,6.77213425,0.00018761484984387315
3674118,1546153320,3752.2,0.09259999,0.0
3675558,1546239720,3783.43,22.05026326,0.00045704805080895345
3676998,1546326120,3692.9,5.73300893,-0.0009052569954141268
3678438,1546412520,3782.24,0.14,0.0
3679878,1546498920,3844.84,0.0158512,0.0
3681318,1546585320,3798.19,0.01966509,0.0
3682758,1546671720,3826.43,0.51336122,0.001260681864452003
3684199,1546758180,3796.62,0.21343856,-0.0008989747469820692
3685640,1546844640,4036.76,0.05272,-0.00085785832940769
3687080,1546931040,3985.79,2.98,0.0
3688520,1547017440,4022.77,2.28960434,-0.00043770097562546807
3689960,1547103840,3799.75,37.71052051,-0.0005503388928972435
3691400,1547190240,3632.04,2.14636192,0.0005916036310704974
3692840,1547276640,3621.77,0.031522,0.0
3694281,1547363100,3612.51,0.03401517,0.0
3695721,1547449500,3544.16,54.7035295,0.0007725055682427575
3697161,1547535900,3659.63,16.03065,0.0005216384362863315
3698601,1547622300,3593.0,12.18420484,0.00019200320561875246
3700041,1547708700,3584.02,6.39781973,-2.7901707862878537e-06
3701481,1547795100,3626.05,15.62337877,0.0002839749881446633
3702921,1547881500,3617.73,0.05100712,0.0
3704361,1547967900,3686.78,0.53373396,-0.00039888096252425296
3705801,1548054300,3529.92,0.23,0.0
3707241,1548140700,3517.35,14.4809619,-0.00029291987077391857
3708681,1548227100,3578.37,0.06242786,0.0
3710121,1548313500,3534.69,0.2819,0.0
3711561,1548399900,3563.79,2.549852,-5.0510577756779304e-05
3713001,1548486300,3572.96,1.67358855,0.001059621164464937
3714441,1548572700,3546.15,0.76984152,0.0
3715881,1548659100,3440.53,5.79737596,0.00038932324579362115
3717321,1548745500,3383.58,0.5,0.0
3718763,1548832020,3408.0,0.6538814,-0.00017315204216696714
3720203,1548918420,3445.7,0.66034692,-0.00020319303338165983
3721643,1549004820,3386.14,5.42328133,0.0006964733657961126
3723083,1549091220,3418.73,0.54570027,-4.387786741866241e-05
3724523,1549177620,3426.31,3.37069708,0.00036760737198663143
3725963,1549264020,3417.87,0.02301563,0.0
3727403,1549350420,3416.03,4.64899688,0.0
3728843,1549436820,3376.0,1.0589708,0.0
3730283,1549523220,3366.76,1.16874944,0.0005669893459436081
3731723,1549609620,3360.3,6.43080737,0.00042537621998192486
3733163,1549696020,3608.4,0.26548512,-1.6628144797869777e-05
3734603,1549782420,3600.9,0.17795327,0.0
3736043,1549868820,3593.86,0.10051163,0.0
3737483,1549955220,3576.13,0.19397916,-0.00039723502046321875
3738923,1550041620,3595.7,8.20329279,-8.622152256081968e-05
3740363,1550128020,3568.11,13.32441731,0.0006385857007216985
3741803,1550214420,3570.14,15.00028603,-3.9215686274474135e-05
3743243,1550300820,3578.27,6.81354377,0.0002905587948515115
3744683,1550387220,3594.29,0.14985,0.0
3746123,1550473620,3708.22,28.53856506,-0.0022216216216215676
3747563,1550560020,3885.32,15.52048992,-0.000381066161324879
3749003,1550646420,3886.8,18.0,0.0
3750443,1550732820,3929.24,0.82054474,0.0001399565880111105
3751883,1550819220,3901.26,10.86465645,-7.689882421749061e-06
3753323,1550905620,3929.47,0.23407676,0.0
3754763,1550992020,4160.44,1.02931024,0.0
3756203,1551078420,3773.75,5.180094,-0.0021936056130809588
3757643,1551164820,3771.32,6.81527233,0.0003313391136546174
3759084,1551251280,3796.29,1.03137956,-7.639620653318325e-05
3760524,1551337680,3800.1,1.78432342,0.00044978575994066944
3761964,1551424080,3796.6,6.96039591,0.0001711765093159763
3763406,1551510600,3798.49,0.0065,0.0
3764847,1551597060,3808.87,0.01488451,0.0
3766287,1551683460,3732.22,1.78053093,2.6793632761695496e-06
3767727,1551769860,3710.67,4.28288668,-7.007311860420231e-05
3769167,1551856260,3838.2,0.40764666,0.0
3770607,1551942660,3859.22,1.20121,-0.000617085489675396
3772047,1552029060,3874.22,9.69457761,-0.0005655947913625668
3773487,1552115460,3892.11,7.56761365,0.001375251124447314
3774927,1552201860,3888.47,4.0,0.0
3776368,1552288320,3876.89,0.47284306,0.0
3777808,1552374720,3824.42,0.0622535,-4.7068175637588394e-05
3779248,1552461120,3853.51,0.23781163,0.0
3780688,1552547520,3844.25,0.55814721,2.080986803940537e-05
3782128,1552633920,3850.33,1.61666352,6.492528398319214e-05
3783568,1552720320,4000.99,0.07306398,0.0
3785010,1552806840,3953.73,0.00783187,0.0
3786450,1552893240,3952.19,0.35,0.0
3787890,1552979640,3956.41,0.06877188,0.00011625350340042417
3789330,1553066040,3988.65,1.06092926,-0.0003435926245460291
3790770,1553152440,4025.97,1.18198128,0.0
3792210,1553238840,3968.94,11.462329,0.0007200765396042417
3793651,1553325300,3993.65,0.44422092,0.0003053916648100689
3795091,1553411700,3965.4,0.4745023,0.0
3796531,1553498100,3970.85,26.32157107,-0.0006224202319333834
3797971,1553584500,3898.38,0.06791307,0.0
3799411,1553670900,3985.84,7.21173382,-0.00045431384803827917
3800851,1553757300,4007.53,0.31438804,0.0
3802291,1553843700,4029.81,9.19060361,-0.00019359498440064862
3803731,1553930100,4084.35,0.14626298,0.00045029722063833193
3805171,1554016500,4079.84,14.3709523,0.00040671321817955516
3806611,1554102900,4124.59,1.1196803,2.1819874511512534e-05
3808051,1554189300,4719.71,38.02227282,0.000482847274136486
3809491,1554275700,4987.79,0.90877093,4.2101042502012105e-05
3810931,1554362100,5020.13,17.40893739,-0.0014882288281494766
3812371,1554448500,4935.23,2.39855555,0.0006924969374221848
3813811,1554534900,5011.26,1.16348753,-0.0003892751696341049
3815251,1554621300,5139.4,0.22614612,0.0003326129960261571
3816691,1554707700,5227.71,22.26336259,-0.0017149667737163267
3818131,1554794100,5236.7,0.40367107,-0.00045469134481653954
3819571,1554880500,5255.4,0.96189364,-0.00020364156800195437
3821011,1554966900,5202.0,4.07676,0.0005110804548231498
3822451,1555053300,5036.7,6.55769375,7.544053300724013e-05
3823891,1555139700,5117.88,5.6720495,-3.9080208219313846e-05
3825331,1555226100,5039.88,0.05224731,0.0
3826771,1555312500,5151.92,0.43732761,7.957564829889671e-05
3828211,1555398900,5069.83,3.48104102,-1.9724566158597897e-06
3829651,1555485300,5210.79,19.07232295,-0.0003974104962447029
3831091,1555571700,5261.45,3.6086,0.0003913738170917126
3832531,1555658100,5239.29,4.70651829,0.0003148290192216733
3833971,1555744500,5330.04,1.13145805,0.000337594526467445
3835411,1555830900,5330.32,0.03504036,-0.00014635409434955837
3836851,1555917300,5283.84,0.08236578,0.00023083938498337853
3838291,1556003700,5535.87,0.09486742,0.0
3839731,1556090100,5590.42,1.24468952,0.0001681165226348509
3841171,1556176500,5413.82,1.81713424,-0.001115058092122613
3842611,1556262900,5169.25,2.19357583,5.609783462357649e-05
3844051,1556349300,5156.3,0.01911119,0.0004962336640264498
3845491,1556435700,5176.58,0.00365878,0.0
3846931,1556522100,5175.0,10.38026812,0.00038632412594166504
3848371,1556608500,5144.81,0.6899883,0.00032837850966668607
3849811,1556694900,5317.4,0.00489989,0.0
3851251,1556781300,5335.0,0.64892219,-0.0004256731542756593
3852691,1556867700,5535.39,0.12288217,-9.214291908771613e-05
3854131,1556954100,5751.44,0.16960386,-0.00016868186426489403
3855571,1557040500,5736.79,1.81773682,-0.000458654798610452
